name,zip,orders,month,delivery_service
McDonald's®,1090,291,1,competition
Fandl Hendl,8045,86,1,competition
McDonald's®,5020,526,1,competition
Pizzaria Trattoria La Scala,1010,5,1,competition
Muuh Burger,1220,717,1,competition
Jiang,1030,489,1,competition
eat-bio,1120,452,1,competition
Seven North,1070,4,1,competition
El Paso,4600,208,1,competition
Rosamunde Kebap,8054,2,1,competition
Pizzeria Ristorante Vulcano di Sapori,1180,370,1,competition
Sägewerk Sport,8010,410,1,competition
Satraj - Indisches Restaurant,1030,271,1,competition
Marienhof,1080,130,1,competition
Mamas Ramen Sushi Bar,1010,168,1,competition
Lezzet Kebap & Pizza,2700,180,1,competition
Pizzeria Kemos,4810,287,1,competition
Daily's Hard,6971,488,1,competition
Süzgen Kebap,1120,3,1,competition
Schiller's,4020,2,1,competition
Glorious Bastards,5020,43,1,competition
Pizzeria San Marco,9220,2,1,competition
WOK'IN,1070,469,1,competition
Restaurant Mauer - Das Beste Asiens,1230,811,1,competition
Ceylon Curry,8020,0,1,competition
WOK & Fries,6850,571,1,competition
Bukowina Restaurant,1010,5,1,competition
Pizzeria Pozzuoli,1030,908,1,competition
Kathmandu Restaurant & Bar,5020,248,1,competition
Urban Pizza,1190,284,1,competition
mybroetchen,2700,10,1,competition
Pizza Mann,6020,608,1,competition
Fuzo Gattendorf,2474,411,1,competition
1001 nacht,1170,44,1,competition
my Indigo Europark,5020,2,1,competition
Asia Imbiss Rosi,2514,604,1,competition
Don Camillo,8530,129,1,competition
Pizzeria Pino,1020,45,1,competition
Reformhaus Buchmüller,1070,84,1,competition
Ristorante Luca,5071,771,1,competition
NeKo Sushi Bar,1010,292,1,competition
Couscous,1010,467,1,competition
Pizza La Cata,5020,251,1,competition
Kebap Saloon,2201,0,1,competition
Herei Pizzeria,1210,45,1,competition
Zeljo,1100,446,1,competition
Fantasy,3100,50,1,competition
Gasthaus Hinterbrühl,5020,1692,1,competition
My Kai,1010,3,1,competition
Pizzeria Laguna Ristorante,5163,377,1,competition
Asia Restaurant Xu,1220,571,1,competition
McDonald's®,8020,371,1,competition
Sofram,6820,692,1,competition
Restaurant Insieme,6020,49,1,competition
Pizzeria Riva Favorita,1040,867,1,competition
Pizzaservice Rassanti,5061,287,1,competition
Pizzeria Casa Mia,6845,609,1,competition
La Locanda,6020,382,1,competition
Ristorante Pizzeria Beccofino,5020,163,1,competition
Döner König,8724,251,1,competition
Tasty Imbiss,6911,447,1,competition
Pizzeria Pielach,3203,466,1,competition
Pizzeria Leone Vöcklabruck,4840,832,1,competition
La Diva Ristorante,4470,492,1,competition
Akakiko,1090,816,1,competition
Nam Nam Deli,1050,1422,1,competition
Restaurant Schwan,1100,494,1,competition
Locanda da Daniela,4794,123,1,competition
Schlägler Stüberl,4020,8,1,competition
Trattoria Napoli,6334,813,1,competition
Prestige Bar & Restaurant,2544,352,1,competition
Pizzeria Lara,3400,125,1,competition
Natsu Sushi,1060,2,1,competition
Subway,4040,4,1,competition
Pizzeria Riva,1090,574,1,competition
Pizzeria Restaurant Spencer,6632,8,1,competition
Pizza Mann,4020,453,1,competition
Schnitzel Kaiser,1130,207,1,competition
Cafe Nemeth,1190,371,1,competition
Don Camillo,1020,804,1,competition
Peri - Peri Chicken & Burger,8010,166,1,competition
Il Corallo,5020,892,1,competition
Hollywood Pizza Service,1190,149,1,competition
Omer's,4240,289,1,competition
Pizzeria Venezia Wies,8551,206,1,competition
Das Columbus,1100,4,1,competition
Östa Konditorei und Cafe,8020,9,1,competition
Kebap & Pizza Haus,2440,208,1,competition
Pizza Milano,1220,531,1,competition
Toni's pizza,7000,407,1,competition
Akakiko,8010,1054,1,competition
Speed Pizza & Kebap Haus,8580,170,1,competition
Ristorante Luciano,1090,465,1,competition
Yamamoto,8010,2,1,competition
Habibiss Curcuna Pizzeria,5020,47,1,competition
Kekko Sushi Bar 2,1220,368,1,competition
Zum lustigen Pärchen Speis und Trank,1200,130,1,competition
Holzkohlegrill Balkan Burek,1170,89,1,competition
EL CAMINO,9330,8,1,competition
GReat,4020,527,1,competition
Chuck and Frida Streetfood,1220,44,1,competition
Wok & Grillhouse,8605,769,1,competition
Westbahnschnitzel,1070,6,1,competition
Edo Kitchen,1210,2228,1,competition
Lederei,4040,610,1,competition
Pizza Service,5120,89,1,competition
Tokyo Running Sushi Restaurant,4020,948,1,competition
Pizzeria Ufo,8143,325,1,competition
Pizzeria.Toscana,4020,50,1,competition
Pizza King,3430,9,1,competition
Aydin Bäckerei,6020,2,1,competition
Strasserwirt,5020,130,1,competition
Pizza Don,6330,566,1,competition
Falaferia,1020,4,1,competition
Baba's Diner Burger & Burritos,7000,3,1,competition
Giovanni,5020,7,1,competition
Zum Andy Wiener Küche,2103,164,1,competition
Ristorante Pizzeria San Remo,6850,163,1,competition
Pizzeria Giovanni,1100,44,1,competition
Eronn 2,8663,50,1,competition
Kurdos,4844,8,1,competition
Pizzeria David,8063,40,1,competition
Liu's Wok Währing,1180,1182,1,competition
Hanil Sushi,1180,205,1,competition
Salonga Peruvian Restaurant & Bar,1080,7,1,competition
Asia Special Restaurant,1230,294,1,competition
Restaurant Miwan,1020,41,1,competition
Schnitzel Landmann,1030,412,1,competition
Pizzeria Milano,8700,951,1,competition
Das Ahorn Restaurant & Cafe,6020,552,1,competition
Tex Mex,9020,324,1,competition
Cafe Restaurant Pan,1110,244,1,competition
Barbecue,6060,860,1,competition
Mea Shearim,1020,163,1,competition
Thai Haus Som,4040,88,1,competition
Burger King,4030,248,1,competition
La Familia,4053,951,1,competition
China-Restaurant Goldener Stern,5020,1056,1,competition
Lawasch,2325,840,1,competition
Thai Markt,4020,4,1,competition
Koo Sushi,1040,0,1,competition
Olive Eat & Drink,1220,288,1,competition
La trattoria il castello,6812,210,1,competition
McDonald's®,1010,583,1,competition
Pizzeria La Sena,6600,291,1,competition
La Fenice Ristorante,1010,6,1,competition
Prager Saloon,1210,88,1,competition
Kaiser von China,8753,46,1,competition
Subway,1100,172,1,competition
Partyservice Böhle,1230,288,1,competition
Lava Restaurant Holzkohlegrill,3107,634,1,competition
La Gondola,2700,89,1,competition
Pasta2go Wien,1090,3,1,competition
Cofeba,8010,1,1,competition
Pizza Milano 1210 Wien,1210,262,1,competition
Die Wirtschaft - Altaussee,8992,3,1,competition
Gasthaus beim Czaak,1010,7,1,competition
By Kebap,8045,206,1,competition
Sapori d'Italia,1010,48,1,competition
Europa Kebap Pizza,9300,751,1,competition
Nudel & Wok,3500,207,1,competition
F Restaurant,4063,6,1,competition
Pizzeria Palermo,6020,129,1,competition
Noodle King,1150,6,1,competition
Wip's - Soulfood,1120,781,1,competition
Rayan,1100,4,1,competition
Gasthof Roithner Hof,4050,639,1,competition
Gürtel Pizzeria,1170,5,1,competition
Pizzeria & Kebaphouse,2483,321,1,competition
Burgerista,4020,857,1,competition
Namaste India,5500,40,1,competition
Dada kocht Sushi & Wok,1110,167,1,competition
Kebapworld Pizza,2753,9,1,competition
Pizza Napoli,3300,235,1,competition
Casa Mama,1210,123,1,competition
Casa Milano,4400,1701,1,competition
Asia Royal asiatisches Restaurant,6116,1349,1,competition
Schnitzelkönig,1030,459,1,competition
Pizza & Burger Sattledt,4642,611,1,competition
Asahii,4040,446,1,competition
Hasay Pizza Kebap,2332,895,1,competition
Restaurant Hidori,1070,162,1,competition
Mevlana Kebap-Pizza,2620,489,1,competition
Pizzeria Gabriel,4400,525,1,competition
Pizzeria Kebab Haus Sara,8570,403,1,competition
Safran Restaurant Cafe,8010,9,1,competition
Mee Noodles,4020,212,1,competition
KFC,8020,535,1,competition
Bella Italia,2700,1265,1,competition
Pizzeria David,8430,91,1,competition
Varoli Laderdingerhof,5630,435,1,competition
China Restaurant China Court,8940,89,1,competition
Neu Delhi Innsbruck,6020,211,1,competition
OHH! Sushi & Wok,1010,1,1,competition
Safi Pizza Burger,8020,90,1,competition
Prosi Indian Restaurant,1070,203,1,competition
China Restaurant Asia,2514,494,1,competition
Pizzeria Dino,1140,203,1,competition
Salii Pizza und Kebaphaus,8753,581,1,competition
Aming Dim Sum Profi,1050,86,1,competition
Natsu Sushi,1010,169,1,competition
L'ORIENT,1020,551,1,competition
Barabar,8041,43,1,competition
Pizza Presto,8053,289,1,competition
Mr.Gyros,6020,331,1,competition
Secret Garden,1060,231,1,competition
Som Kitchen,1100,83,1,competition
Caffe MuCO& Bistro,5020,2,1,competition
Restaurant Martinsschlössl,1180,371,1,competition
Evergreen Burger,1160,41,1,competition
Asia Restaurant Ginko,1230,1384,1,competition
Pizzeria Mama Rosa,8160,203,1,competition
Titan,1100,8,1,competition
Restaurant Lukic,3150,656,1,competition
Spazio Cafe&Bistro,1070,1,1,competition
Pizzeria Solo Per Te,6020,10,1,competition
Pizzeria Mama Rosa,8580,288,1,competition
Gonzales Pizzeria,4020,246,1,competition
Vita Ristorante,3532,83,1,competition
McDonald's®,6020,163,1,competition
Cafe Bistro Zakopane,1080,180,1,competition
Pizzeria Peppino,9020,652,1,competition
Yo! Sushi & More,1140,445,1,competition
El Pirata,2410,148,1,competition
Tiroler Kebap Haus,6600,4,1,competition
Pizzeria Naoma,1110,493,1,competition
Casa Italia- Das Original,3331,320,1,competition
Pizzeria Leone,4201,603,1,competition
Pizzeria Amore,2640,527,1,competition
Sara Imbiss,1220,486,1,competition
Dumpling Factory,8054,169,1,competition
Ristorante Pizzeria Palladio,8700,516,1,competition
Bologna Express,5600,1,1,competition
dean & david,1200,140,1,competition
Burger King,8010,41,1,competition
Pizzeria Semo,4600,328,1,competition
don - Asia Kitchen to Go,4020,575,1,competition
Gasthof Adler,6951,5,1,competition
Curry and Co,4020,981,1,competition
Pizzeria Americano,2560,439,1,competition
Il Pizzano,3720,8,1,competition
Burger Station,1100,696,1,competition
KANA,1040,1290,1,competition
Kepi Knittelfeld Kebap & Pizza,8720,127,1,competition
Ristorante Pizzeria Mediterrano,1090,1,1,competition
XXL Grill,1160,516,1,competition
Tohum Imbiss,6330,976,1,competition
Pizzeria Gül,8330,146,1,competition
Pizzeria Ristorante Da Vinci,8750,992,1,competition
Aangan,1120,739,1,competition
Easy Kebap,1080,1,1,competition
Pizzeria da Piero,9400,1782,1,competition
Fontana,1130,1011,1,competition
Ängus Downtown,4020,10,1,competition
Nalin Kebap und mehr,1160,635,1,competition
Thai Taste Home Cooking,1060,262,1,competition
Bites & Bytes,9020,10,1,competition
Damian's,3100,4,1,competition
ACASA,6020,769,1,competition
Casa del Gusto,3452,0,1,competition
An's Kitchen - Vietnam Street Food,1020,7,1,competition
Pizzeria Venezia,1150,8,1,competition
Royal Bombay Palace,1160,528,1,competition
Sakura,6900,1093,1,competition
Indus,1030,207,1,competition
Bella Vita by Sunny Indian Restaurant,5020,252,1,competition
Health Kitchen 1070,1070,4,1,competition
FuJi,6020,49,1,competition
Gundis Café & Restaurant,1070,5,1,competition
NORDSEE,1150,373,1,competition
Chicken House,1050,124,1,competition
Sägewerk Mahü,1060,0,1,competition
Yun,6020,130,1,competition
Hollywood Pizza & Burger,3500,754,1,competition
Milano,8410,948,1,competition
Fine Sushihouse,2340,488,1,competition
Zum Hirschenwirt,5020,492,1,competition
1A Pizzaexpress,8740,409,1,competition
Noodle House,1020,91,1,competition
Restaurant Milano,7201,245,1,competition
Yume City,4053,165,1,competition
Das Styria XX,1200,166,1,competition
Sushi Way,9020,570,1,competition
Vapiano,1010,270,1,competition
Pommes Boutique,5020,567,1,competition
Star Pizza Kebap Burger,3151,331,1,competition
AMICO Da Grado,1050,6,1,competition
Restaurant Dilan,8580,404,1,competition
Subway,8020,9,1,competition
Urban Grill,4020,9,1,competition
Pizzeria Verona Linz,4020,211,1,competition
Pizza Galerie,8010,568,1,competition
Das Johann-Restaurant,5020,46,1,competition
Asia One,2130,409,1,competition
Langos & Schnitzel,1160,4,1,competition
Woosabi,6020,489,1,competition
Ballroom - damn.good.dumplings,1090,210,1,competition
La Delizia,1080,4,1,competition
Ristorante Si,6900,44,1,competition
Gasthof zur Krippe Tippeler,6130,283,1,competition
American Chicken Burger Box,1020,734,1,competition
Prima Pizza,5020,569,1,competition
Mi Casa-Lateinamerikanisches Restaurant,8020,728,1,competition
Zu Ono,6020,9,1,competition
Rosamunde,8041,211,1,competition
Restaurant Goldene Rose,1100,1021,1,competition
Subway,4020,292,1,competition
Anka Pizza & Kebap,8020,42,1,competition
Chilai,1010,6,1,competition
Weltcafé,1090,7,1,competition
Casa Verona,5204,782,1,competition
Da Vinci Pizzeria,4240,45,1,competition
Ristorante Da Marco,2500,326,1,competition
La Koliba ToGo,1100,87,1,competition
Eye Aseda Ghana and Asian Kitchen,8020,8,1,competition
Restaurant Kaiser's,1100,3,1,competition
Il Primo,1140,4,1,competition
Call Pizza,1110,90,1,competition
Vapizza,2100,937,1,competition
Bungalow,8020,5,1,competition
SO/SO,8010,2,1,competition
Zu den 3 goldenen Kugeln,8054,10,1,competition
B & B,8572,326,1,competition
Turap,4600,41,1,competition
Pizzahaus Paola,1120,351,1,competition
Pizzeria Buon Giorno Italia,1070,6,1,competition
Leopold Essen & Trinken,1020,50,1,competition
Old Dutch American Style,8605,1060,1,competition
Pizza Imbiss Wien,1160,410,1,competition
Restaurant Laa,1100,6,1,competition
Texas Xl Burger,2700,921,1,competition
Alser Backshop,1170,87,1,competition
Burgerista,8010,858,1,competition
Tivoli,3550,432,1,competition
Al Capone Pizza & Kebap,1210,9,1,competition
Pizzeria Restaurant Prestige,1100,494,1,competition
Hana's Rasoi Indisches Restaurant,5020,34,1,competition
Golden Pizzeria Burger,3464,6,1,competition
Pizzeria David Urfahr,4040,1820,1,competition
Genuss für z' Haus,1100,4,1,competition
Restaurant Everest,5020,1053,1,competition
Piano Ristorante Pizzeria,8522,402,1,competition
Daily Spice,1140,572,1,competition
Pizzeria Il Tramonto,2500,492,1,competition
Neun Kebab,3430,2554,1,competition
7-Stairs,1140,175,1,competition
Rakki Sushi & WOK,1020,125,1,competition
Köy Restaurant,1100,286,1,competition
Captain's Riff,8010,48,1,competition
Lindt Boutique,1130,8,1,competition
Casa Transilvania,5280,210,1,competition
Pizzeria Ristorante Dilyano,8362,249,1,competition
Pizzeria La Casa,8401,781,1,competition
Gasthaus Krone,6842,932,1,competition
Restaurant Sokrates,1040,7,1,competition
Viet To Go,6330,126,1,competition
Gasthaus B,4020,7,1,competition
Ribelli - Cucina Popolare,1070,6,1,competition
Nam Nam Deli,1230,10,1,competition
Burgerbar,3300,9,1,competition
Curry n Masala,1030,123,1,competition
Ramundi,1230,351,1,competition
City Kebap Citygate,1220,370,1,competition
Thomas Pizza,5550,47,1,competition
Schnitzel Plaza,1170,576,1,competition
Chinarestaurant Jade,1100,163,1,competition
Asia Küche,1110,251,1,competition
Restaurant San Marino,1140,834,1,competition
Restaurant Smile,3910,0,1,competition
Phil's American Diner,6020,530,1,competition
Pizzeria Donatello,4020,569,1,competition
Factory Kitchen,1220,446,1,competition
Anatolia Pizza und Kebabhouse,9020,81,1,competition
Asiarestaurant Wang Fu,6170,5,1,competition
Bella Milano,5121,636,1,competition
my Kentt Pizza & Kebap,8054,367,1,competition
Wandel - Genuss auf allen Ebenen,1070,5,1,competition
Maharaja - Indian Restaurant,5020,47,1,competition
Miyako Ramen Restaurant,4020,6,1,competition
McDonald's®,4040,88,1,competition
Kenny's,1100,82,1,competition
Star Imbiss,6850,235,1,competition
Gasthaus Reselstube,8020,44,1,competition
Osteria Il Pescatore,4020,244,1,competition
Genuss Lounge,1020,523,1,competition
1516 Brewing Company,1010,488,1,competition
Silo's Pizzeria und Restaurant,4622,345,1,competition
Akakiko,4061,212,1,competition
Campanile,1220,41,1,competition
Pizzeria La Strada,3400,127,1,competition
Plutzer Bistro,1070,8,1,competition
Griechisches Restaurant Mama's Kitchen,3100,3,1,competition
Vapiano,1020,576,1,competition
McDonald's®,1100,128,1,competition
Grill Am Gries,8020,173,1,competition
Merak,4020,3,1,competition
Kyabia - Japanese Restaurant,8045,897,1,competition
Campuseck,2700,4,1,competition
Café Restaurant Kanonenhof Alpe Adria Spezialitäten,9073,350,1,competition
Batins Café & Pizza,8082,777,1,competition
Le Kitou,1150,2,1,competition
Shami Food,2651,4,1,competition
Cafe Jedermann,2700,49,1,competition
Noi,6020,166,1,competition
Biondi & Biondi,1040,1,1,competition
Captains Pizzeria,8055,696,1,competition
Koch Insel,2620,612,1,competition
Sahib,6020,327,1,competition
Osteria San Vito,9300,438,1,competition
Schile,1060,0,1,competition
Jaipur Palace,1090,803,1,competition
Bro's Pizzas,3500,974,1,competition
Ristorante Pierino,2514,974,1,competition
Restaurant Hu,1030,523,1,competition
Cafe Kohler,6511,129,1,competition
TiL,4061,1222,1,competition
Wiener Schnitzlplatzl,1030,814,1,competition
Pizzeria La Luna,6460,123,1,competition
Pizzeria Delphin,4644,8,1,competition
Kang Noodles,1110,655,1,competition
Göstinger Hof,8051,494,1,competition
Restaurant Lucky Garden,1230,551,1,competition
Cuadro,1050,1,1,competition
Pizzeria Milano Kindberg,8650,7,1,competition
Restaurant Lima56,1040,7,1,competition
Miniwok,8724,205,1,competition
Raw Energy #fast #fresh #fit #food,2500,447,1,competition
San Marco,8700,1783,1,competition
Lindt Boutique,6020,4,1,competition
Nur Kebap,3130,374,1,competition
Ebi 3,1030,3,1,competition
Geidorf Standl,8010,84,1,competition
Fudy Burger Pizza Kebap,4400,87,1,competition
Pizza Service Adam,1220,88,1,competition
Red Hot Chilli Pepper,1090,488,1,competition
Hofbräu zum Lindwurm,9020,412,1,competition
Brandhof,8010,246,1,competition
Oliva Lentia City,4040,128,1,competition
Vis A Vis am Tummelplatz,8010,1,1,competition
Grenz Bistro,6912,551,1,competition
Hungerhaus,9500,91,1,competition
Restaurant-Pizza Diana,1090,891,1,competition
Pizzeria Don Carlo Ristorante,2353,411,1,competition
Café Restaurant Schott d'Azur,8670,42,1,competition
Eurosnacks Pizza - Kebab - Hot Dogs,1010,8,1,competition
Pizzeria l'amore,1060,5,1,competition
Brandauer's Bierbögen,1190,6,1,competition
City Garten,3830,211,1,competition
Pizza Favori,1100,1778,1,competition
Catch Ramen/Sushi/Bar,1010,170,1,competition
Gaon Koreanisches Restaurant,1070,251,1,competition
Casaantonio e piccolo Gio Grande,5020,9,1,competition
Turmcafé Enns,4470,10,1,competition
El Coyote,5020,4,1,competition
L'angolo di Michel,1080,8,1,competition
Wok Haus,1020,915,1,competition
Pizza Service Pannonia,2460,288,1,competition
P&P Café-Restaurant Pizzeria,2560,86,1,competition
Restaurant Lale,1010,2,1,competition
Pizza Boy,7000,374,1,competition
Mikado Sushi Style,1180,244,1,competition
