country,year,life expectancy,continent,population,fertility
France,1960,70.49,Europe,45865699.0,2.77
France,1961,71.07,Europe,46471083.0,2.8
France,1962,70.61,Europe,47121575.0,2.81
France,1963,70.46,Europe,47781535.0,2.81
France,1964,71.43,Europe,48402900.0,2.8
France,1965,71.26,Europe,48952283.0,2.77
France,1966,71.67,Europe,49411342.0,2.73
France,1967,71.67,Europe,49791771.0,2.68
France,1968,71.66,Europe,50126895.0,2.62
France,1969,71.4,Europe,50466183.0,2.56
France,1970,72.29,Europe,50843830.0,2.49
France,1971,72.27,Europe,51273975.0,2.41
France,1972,72.52,Europe,51741044.0,2.33
France,1973,72.69,Europe,52214014.0,2.24
France,1974,73.04,Europe,52647616.0,2.14
France,1975,73.13,Europe,53010727.0,2.06
France,1976,73.38,Europe,53293030.0,1.98
France,1977,73.99,Europe,53509578.0,1.92
France,1978,74.12,Europe,53685486.0,1.87
France,1979,74.43,Europe,53857610.0,1.85
France,1980,74.53,Europe,54053224.0,1.83
France,1981,74.69,Europe,54279038.0,1.84
France,1982,75.07,Europe,54528408.0,1.84
France,1983,75.06,Europe,54799049.0,1.85
France,1984,75.56,Europe,55084677.0,1.85
France,1985,75.67,Europe,55379923.0,1.84
France,1986,75.95,Europe,55686610.0,1.83
France,1987,76.55,Europe,56005443.0,1.81
France,1988,76.78,Europe,56328053.0,1.79
France,1989,76.91,Europe,56643349.0,1.77
France,1990,77.2,Europe,56943299.0,1.75
France,1991,77.3,Europe,57226524.0,1.74
France,1992,77.6,Europe,57495252.0,1.72
France,1993,77.7,Europe,57749881.0,1.72
France,1994,78.0,Europe,57991973.0,1.72
France,1995,78.2,Europe,58224051.0,1.72
France,1996,78.4,Europe,58443318.0,1.74
France,1997,78.7,Europe,58652709.0,1.75
France,1998,78.7,Europe,58867465.0,1.77
France,1999,78.8,Europe,59107738.0,1.8
France,2000,79.1,Europe,59387183.0,1.82
France,2001,79.2,Europe,59711914.0,1.84
France,2002,79.4,Europe,60075783.0,1.87
France,2003,79.6,Europe,60464857.0,1.89
France,2004,80.2,Europe,60858654.0,1.92
France,2005,80.4,Europe,61241700.0,1.94
France,2006,80.7,Europe,61609991.0,1.95
France,2007,81.0,Europe,61966193.0,1.96
France,2008,81.1,Europe,62309529.0,1.97
France,2009,81.2,Europe,62640901.0,1.98
France,2010,81.4,Europe,62961136.0,1.98
France,2011,81.6,Europe,63268405.0,1.98
France,2012,81.6,Europe,63561798.0,1.98
France,2013,81.7,Europe,63844529.0,1.98
France,2014,81.7,Europe,64121249.0,1.98
France,2015,81.8,Europe,64395345.0,1.98
Gabon,1951,35.84,Africa,475864.0,3.95
Gabon,1952,36.34,Africa,477711.0,3.97
Gabon,1953,36.8,Africa,479237.0,3.99
Gabon,1954,37.19,Africa,480768.0,4.03
Gabon,1955,37.54,Africa,482558.0,4.07
Gabon,1956,37.83,Africa,484780.0,4.12
Gabon,1957,38.1,Africa,487537.0,4.17
Gabon,1958,38.33,Africa,490867.0,4.24
Gabon,1959,38.56,Africa,494759.0,4.31
Gabon,1960,38.83,Africa,499189.0,4.38
Gabon,1961,39.15,Africa,504174.0,4.46
Gabon,1962,39.56,Africa,509806.0,4.54
Gabon,1963,40.07,Africa,516270.0,4.62
Gabon,1964,40.7,Africa,523793.0,4.69
Gabon,1965,41.42,Africa,532512.0,4.77
Gabon,1966,42.21,Africa,542562.0,4.83
Gabon,1967,43.06,Africa,553829.0,4.9
Gabon,1968,43.9,Africa,565878.0,4.96
Gabon,1969,44.74,Africa,578114.0,5.02
Gabon,1970,45.55,Africa,590119.0,5.08
Gabon,1971,46.35,Africa,601734.0,5.14
Gabon,1972,47.13,Africa,613129.0,5.21
Gabon,1973,47.9,Africa,624625.0,5.28
Gabon,1974,48.68,Africa,636702.0,5.34
Gabon,1975,49.45,Africa,649719.0,5.41
Gabon,1976,50.23,Africa,663774.0,5.48
Gabon,1977,51.01,Africa,678786.0,5.54
Gabon,1978,51.81,Africa,694734.0,5.6
Gabon,1979,52.61,Africa,711544.0,5.65
Gabon,1980,53.42,Africa,729165.0,5.68
Gabon,1981,54.24,Africa,747593.0,5.71
Gabon,1982,55.07,Africa,766867.0,5.72
Gabon,1983,55.88,Africa,787017.0,5.72
Gabon,1984,56.66,Africa,808088.0,5.71
Gabon,1985,57.4,Africa,830091.0,5.69
Gabon,1986,58.04,Africa,853039.0,5.65
Gabon,1987,58.58,Africa,876877.0,5.61
Gabon,1988,59.0,Africa,901473.0,5.55
Gabon,1989,59.32,Africa,926648.0,5.49
Gabon,1990,59.5,Africa,952269.0,5.42
Gabon,1991,59.8,Africa,978252.0,5.34
Gabon,1992,60.2,Africa,1004598.0,5.26
Gabon,1993,60.1,Africa,1031358.0,5.17
Gabon,1994,59.9,Africa,1058625.0,5.08
Gabon,1995,59.8,Africa,1086449.0,4.99
Gabon,1996,59.6,Africa,1114879.0,4.9
Gabon,1997,59.9,Africa,1143838.0,4.81
Gabon,1998,60.0,Africa,1173114.0,4.74
Gabon,1999,59.7,Africa,1202412.0,4.66
Gabon,2000,59.3,Africa,1231548.0,4.6
Gabon,2001,59.0,Africa,1260435.0,4.54
Gabon,2002,59.4,Africa,1289192.0,4.49
Gabon,2003,59.4,Africa,1318093.0,4.45
Gabon,2004,59.4,Africa,1347524.0,4.41
Gabon,2005,60.1,Africa,1377777.0,4.37
Gabon,2006,60.9,Africa,1408920.0,4.34
Gabon,2007,61.6,Africa,1440902.0,4.3
Gabon,2008,61.7,Africa,1473741.0,4.28
Gabon,2009,62.1,Africa,1507428.0,4.25
Gabon,2010,63.0,Africa,1541936.0,4.21
Gabon,2011,63.3,Africa,1577298.0,4.18
Gabon,2012,63.9,Africa,1613489.0,4.14
Gabon,2013,64.4,Africa,1650351.0,4.09
Gabon,2014,65.0,Africa,1687673.0,4.03
Gabon,2015,65.9,Africa,1725292.0,3.97
Gambia,1951,31.85,Africa,272719.0,5.24
Gambia,1952,32.33,Africa,276771.0,5.27
Gambia,1953,32.78,Africa,283502.0,5.3
Gambia,1954,33.22,Africa,292713.0,5.33
Gambia,1955,33.65,Africa,304033.0,5.37
Gambia,1956,34.06,Africa,316906.0,5.4
Gambia,1957,34.46,Africa,330603.0,5.44
Gambia,1958,34.86,Africa,344265.0,5.48
Gambia,1959,35.27,Africa,356966.0,5.53
Gambia,1960,35.7,Africa,367929.0,5.57
Gambia,1961,36.16,Africa,376736.0,5.62
Gambia,1962,36.68,Africa,383525.0,5.67
Gambia,1963,37.26,Africa,389070.0,5.72
Gambia,1964,37.91,Africa,394552.0,5.78
Gambia,1965,38.66,Africa,400865.0,5.83
Gambia,1966,39.47,Africa,408182.0,5.88
Gambia,1967,40.36,Africa,416342.0,5.94
Gambia,1968,41.3,Africa,425509.0,5.99
Gambia,1969,42.3,Africa,435800.0,6.04
Gambia,1970,43.31,Africa,447283.0,6.09
Gambia,1971,44.36,Africa,460193.0,6.14
Gambia,1972,45.42,Africa,474538.0,6.19
Gambia,1973,46.47,Africa,489860.0,6.23
Gambia,1974,47.51,Africa,505512.0,6.26
Gambia,1975,48.56,Africa,521070.0,6.29
Gambia,1976,49.58,Africa,536409.0,6.32
Gambia,1977,50.6,Africa,551823.0,6.33
Gambia,1978,51.61,Africa,567828.0,6.34
Gambia,1979,52.62,Africa,585155.0,6.34
Gambia,1980,53.61,Africa,604371.0,6.34
Gambia,1981,54.59,Africa,625413.0,6.32
Gambia,1982,55.55,Africa,648202.0,6.3
Gambia,1983,56.48,Africa,673230.0,6.28
Gambia,1984,57.37,Africa,701097.0,6.25
Gambia,1985,58.21,Africa,732092.0,6.22
Gambia,1986,58.97,Africa,766598.0,6.19
Gambia,1987,59.65,Africa,804134.0,6.16
Gambia,1988,60.26,Africa,843060.0,6.14
Gambia,1989,60.81,Africa,881146.0,6.12
Gambia,1990,61.3,Africa,916811.0,6.11
Gambia,1991,61.5,Africa,949490.0,6.1
Gambia,1992,61.5,Africa,979701.0,6.08
Gambia,1993,62.0,Africa,1008296.0,6.07
Gambia,1994,62.3,Africa,1036627.0,6.06
Gambia,1995,62.6,Africa,1065746.0,6.04
Gambia,1996,62.8,Africa,1095839.0,6.02
Gambia,1997,63.1,Africa,1126786.0,6.0
Gambia,1998,63.4,Africa,1159001.0,5.97
Gambia,1999,63.4,Africa,1192920.0,5.94
Gambia,2000,63.6,Africa,1228863.0,5.92
Gambia,2001,63.9,Africa,1267103.0,5.89
Gambia,2002,63.8,Africa,1307674.0,5.87
Gambia,2003,64.4,Africa,1350345.0,5.85
Gambia,2004,64.7,Africa,1394727.0,5.83
Gambia,2005,64.9,Africa,1440542.0,5.81
Gambia,2006,65.2,Africa,1487731.0,5.8
Gambia,2007,65.3,Africa,1536424.0,5.8
Gambia,2008,65.7,Africa,1586749.0,5.8
Gambia,2009,66.0,Africa,1638899.0,5.8
Gambia,2010,66.5,Africa,1693002.0,5.8
Gambia,2011,67.1,Africa,1749099.0,5.79
Gambia,2012,67.5,Africa,1807108.0,5.78
Gambia,2013,67.8,Africa,1866878.0,5.75
Gambia,2014,68.0,Africa,1928201.0,5.72
Gambia,2015,68.1,Africa,1990924.0,5.67
Georgia,1951,59.96,Europe,3584698.0,3.07
Georgia,1952,60.36,Europe,3646321.0,3.01
Georgia,1953,60.75,Europe,3710132.0,2.97
Georgia,1954,61.15,Europe,3774810.0,2.94
Georgia,1955,61.54,Europe,3839464.0,2.92
Georgia,1956,61.93,Europe,3903647.0,2.92
Georgia,1957,62.32,Europe,3967337.0,2.93
Georgia,1958,62.72,Europe,4030874.0,2.94
Georgia,1959,63.11,Europe,4094846.0,2.95
Georgia,1960,63.5,Europe,4159769.0,2.96
Georgia,1961,63.9,Europe,4225733.0,2.97
Georgia,1962,64.31,Europe,4292101.0,2.95
Georgia,1963,64.71,Europe,4357379.0,2.92
Georgia,1964,65.11,Europe,4419583.0,2.86
Georgia,1965,65.52,Europe,4477328.0,2.8
Georgia,1966,65.9,Europe,4529961.0,2.74
Georgia,1967,66.26,Europe,4577953.0,2.68
Georgia,1968,66.6,Europe,4622441.0,2.64
Georgia,1969,66.93,Europe,4665146.0,2.61
Georgia,1970,67.24,Europe,4707327.0,2.6
Georgia,1971,67.54,Europe,4749544.0,2.59
Georgia,1972,67.85,Europe,4791480.0,2.58
Georgia,1973,68.17,Europe,4832510.0,2.56
Georgia,1974,68.47,Europe,4871634.0,2.54
Georgia,1975,68.76,Europe,4908265.0,2.5
Georgia,1976,69.0,Europe,4942018.0,2.46
Georgia,1977,69.19,Europe,4973542.0,2.42
Georgia,1978,69.31,Europe,5004521.0,2.38
Georgia,1979,69.37,Europe,5037237.0,2.34
Georgia,1980,69.4,Europe,5073241.0,2.32
Georgia,1981,69.42,Europe,5111792.0,2.3
Georgia,1982,69.46,Europe,5151850.0,2.28
Georgia,1983,69.52,Europe,5194091.0,2.28
Georgia,1984,69.62,Europe,5239352.0,2.28
Georgia,1985,69.75,Europe,5287328.0,2.27
Georgia,1986,69.86,Europe,5340061.0,2.27
Georgia,1987,69.94,Europe,5394998.0,2.26
Georgia,1988,69.96,Europe,5441772.0,2.24
Georgia,1989,69.95,Europe,5466610.0,2.22
Georgia,1990,69.9,Europe,5460309.0,2.18
Georgia,1991,69.9,Europe,5418449.0,2.13
Georgia,1992,69.4,Europe,5345624.0,2.08
Georgia,1993,69.2,Europe,5252850.0,2.01
Georgia,1994,70.2,Europe,5156079.0,1.95
Georgia,1995,70.7,Europe,5067143.0,1.88
Georgia,1996,71.2,Europe,4989723.0,1.81
Georgia,1997,71.3,Europe,4921287.0,1.75
Georgia,1998,71.4,Europe,4859954.0,1.69
Georgia,1999,71.4,Europe,4801695.0,1.64
Georgia,2000,71.4,Europe,4743591.0,1.61
Georgia,2001,71.7,Europe,4685769.0,1.59
Georgia,2002,71.6,Europe,4629853.0,1.59
Georgia,2003,71.7,Europe,4575993.0,1.61
Georgia,2004,71.5,Europe,4524444.0,1.64
Georgia,2005,71.8,Europe,4475273.0,1.68
Georgia,2006,71.9,Europe,4429186.0,1.72
Georgia,2007,72.1,Europe,4385885.0,1.76
Georgia,2008,71.8,Europe,4343290.0,1.79
Georgia,2009,72.1,Europe,4298591.0,1.81
Georgia,2010,72.2,Europe,4250132.0,1.82
Georgia,2011,72.2,Europe,4196401.0,1.82
Georgia,2012,72.4,Europe,4138920.0,1.82
Georgia,2013,72.5,Europe,4082727.0,1.82
Georgia,2014,72.6,Europe,4034774.0,1.82
Georgia,2015,72.9,Europe,3999812.0,1.81
Germany,1951,67.08,Europe,70111671.0,2.08
Germany,1952,67.4,Europe,70421462.0,2.11
Germany,1953,67.7,Europe,70720721.0,2.14
Germany,1954,68.0,Europe,71015688.0,2.17
Germany,1955,68.28,Europe,71313740.0,2.21
Germany,1956,68.57,Europe,71623569.0,2.25
Germany,1957,68.49,Europe,71955005.0,2.29
Germany,1958,69.23,Europe,72318498.0,2.33
Germany,1959,69.34,Europe,72724260.0,2.37
Germany,1960,69.26,Europe,73179665.0,2.41
Germany,1961,69.85,Europe,73686490.0,2.44
Germany,1962,70.01,Europe,74238494.0,2.47
Germany,1963,70.1,Europe,74820389.0,2.49
Germany,1964,70.66,Europe,75410766.0,2.49
Germany,1965,70.65,Europe,75990737.0,2.48
Germany,1966,70.77,Europe,76558016.0,2.44
Germany,1967,70.99,Europe,77106876.0,2.37
Germany,1968,70.64,Europe,77611000.0,2.28
Germany,1969,70.48,Europe,78038271.0,2.17
Germany,1970,70.72,Europe,78366605.0,2.04
Germany,1971,70.94,Europe,78584779.0,1.92
Germany,1972,71.16,Europe,78700104.0,1.8
Germany,1973,71.41,Europe,78732884.0,1.7
Germany,1974,71.71,Europe,78713928.0,1.62
Germany,1975,71.56,Europe,78667327.0,1.56
Germany,1976,72.02,Europe,78604473.0,1.53
Germany,1977,72.63,Europe,78524727.0,1.5
Germany,1978,72.6,Europe,78426715.0,1.49
Germany,1979,72.96,Europe,78305017.0,1.48
Germany,1980,73.14,Europe,78159527.0,1.47
Germany,1981,73.37,Europe,77990369.0,1.47
Germany,1982,73.69,Europe,77812348.0,1.46
Germany,1983,73.97,Europe,77657451.0,1.46
Germany,1984,74.44,Europe,77566776.0,1.46
Germany,1985,74.55,Europe,77570009.0,1.45
Germany,1986,74.75,Europe,77671877.0,1.44
Germany,1987,75.15,Europe,77864381.0,1.43
Germany,1988,75.33,Europe,78146938.0,1.41
Germany,1989,75.51,Europe,78514790.0,1.38
Germany,1990,75.4,Europe,78958237.0,1.36
Germany,1991,75.6,Europe,79483739.0,1.34
Germany,1992,76.0,Europe,80075940.0,1.32
Germany,1993,76.1,Europe,80675999.0,1.31
Germany,1994,76.4,Europe,81206786.0,1.31
Germany,1995,76.6,Europe,81612900.0,1.31
Germany,1996,76.9,Europe,81870772.0,1.32
Germany,1997,77.3,Europe,81993831.0,1.33
Germany,1998,77.6,Europe,82010184.0,1.34
Germany,1999,77.8,Europe,81965830.0,1.35
Germany,2000,78.1,Europe,81895925.0,1.35
Germany,2001,78.4,Europe,81809438.0,1.35
Germany,2002,78.6,Europe,81699829.0,1.35
Germany,2003,78.8,Europe,81569481.0,1.35
Germany,2004,79.2,Europe,81417791.0,1.35
Germany,2005,79.4,Europe,81246801.0,1.35
Germany,2006,79.7,Europe,81055904.0,1.36
Germany,2007,79.9,Europe,80854515.0,1.36
Germany,2008,80.0,Europe,80665906.0,1.37
Germany,2009,80.1,Europe,80519685.0,1.38
Germany,2010,80.3,Europe,80435307.0,1.39
Germany,2011,80.5,Europe,80424665.0,1.4
Germany,2012,80.6,Europe,80477952.0,1.41
Germany,2013,80.7,Europe,80565861.0,1.42
Germany,2014,80.7,Europe,80646262.0,1.43
Germany,2015,80.8,Europe,80688545.0,1.44
Ghana,1951,41.66,Africa,5068433.0,6.39
Ghana,1952,42.22,Africa,5191221.0,6.42
Ghana,1953,42.76,Africa,5339179.0,6.46
Ghana,1954,43.3,Africa,5504255.0,6.5
Ghana,1955,43.83,Africa,5680406.0,6.54
Ghana,1956,44.36,Africa,5863686.0,6.58
Ghana,1957,44.87,Africa,6052159.0,6.62
Ghana,1958,45.37,Africa,6245642.0,6.67
Ghana,1959,45.86,Africa,6445283.0,6.71
Ghana,1960,46.34,Africa,6652285.0,6.75
Ghana,1961,46.8,Africa,6866545.0,6.79
Ghana,1962,47.25,Africa,7085463.0,6.83
Ghana,1963,47.66,Africa,7303432.0,6.86
Ghana,1964,48.07,Africa,7513286.0,6.89
Ghana,1965,48.44,Africa,7710547.0,6.92
Ghana,1966,48.8,Africa,7890992.0,6.94
Ghana,1967,49.14,Africa,8057442.0,6.95
Ghana,1968,49.46,Africa,8221021.0,6.96
Ghana,1969,49.78,Africa,8397346.0,6.96
Ghana,1970,50.08,Africa,8596977.0,6.95
Ghana,1971,50.39,Africa,8827273.0,6.94
Ghana,1972,50.7,Africa,9083575.0,6.92
Ghana,1973,51.02,Africa,9350111.0,6.89
Ghana,1974,51.35,Africa,9604280.0,6.86
Ghana,1975,51.68,Africa,9831409.0,6.82
Ghana,1976,52.0,Africa,10023471.0,6.77
Ghana,1977,52.33,Africa,10189889.0,6.72
Ghana,1978,52.63,Africa,10354490.0,6.67
Ghana,1979,52.95,Africa,10550770.0,6.61
Ghana,1980,53.26,Africa,10802025.0,6.54
Ghana,1981,53.6,Africa,11117608.0,6.47
Ghana,1982,53.95,Africa,11488112.0,6.39
Ghana,1983,54.34,Africa,11895130.0,6.31
Ghana,1984,54.76,Africa,12311166.0,6.22
Ghana,1985,55.23,Africa,12716238.0,6.13
Ghana,1986,55.75,Africa,13103975.0,6.04
Ghana,1987,56.31,Africa,13480381.0,5.94
Ghana,1988,56.89,Africa,13852597.0,5.83
Ghana,1989,57.47,Africa,14232493.0,5.73
Ghana,1990,58.0,Africa,14628260.0,5.62
Ghana,1991,58.4,Africa,15042736.0,5.51
Ghana,1992,58.7,Africa,15471527.0,5.39
Ghana,1993,59.5,Africa,15907244.0,5.28
Ghana,1994,59.6,Africa,16339344.0,5.17
Ghana,1995,60.0,Africa,16760991.0,5.06
Ghana,1996,60.1,Africa,17169214.0,4.96
Ghana,1997,59.8,Africa,17568583.0,4.87
Ghana,1998,60.1,Africa,17969006.0,4.79
Ghana,1999,60.1,Africa,18384426.0,4.73
Ghana,2000,60.0,Africa,18824994.0,4.67
Ghana,2001,59.9,Africa,19293804.0,4.62
Ghana,2002,60.0,Africa,19788181.0,4.57
Ghana,2003,60.2,Africa,20305396.0,4.51
Ghana,2004,60.5,Africa,20840493.0,4.46
Ghana,2005,60.8,Africa,21389514.0,4.39
Ghana,2006,61.2,Africa,21951891.0,4.33
Ghana,2007,61.6,Africa,22528041.0,4.26
Ghana,2008,62.0,Africa,23115919.0,4.19
Ghana,2009,62.4,Africa,23713164.0,4.12
Ghana,2010,62.9,Africa,24317734.0,4.05
Ghana,2011,63.5,Africa,24928503.0,3.99
Ghana,2012,64.1,Africa,25544565.0,3.92
Ghana,2013,64.5,Africa,26164432.0,3.86
Ghana,2014,64.8,Africa,26786598.0,3.8
Ghana,2015,65.3,Africa,27409893.0,3.74
Greece,1951,65.57,Europe,7635277.0,2.28
Greece,1952,65.72,Europe,7706022.0,2.29
Greece,1953,65.92,Europe,7779457.0,2.3
Greece,1954,66.16,Europe,7856029.0,2.3
Greece,1955,66.46,Europe,7935409.0,2.29
Greece,1956,66.79,Europe,8016443.0,2.28
Greece,1957,67.16,Europe,8097202.0,2.27
Greece,1958,67.57,Europe,8175140.0,2.25
Greece,1959,67.99,Europe,8247359.0,2.23
Greece,1960,68.41,Europe,8311386.0,2.22
Greece,1961,68.8,Europe,8366020.0,2.22
Greece,1962,69.14,Europe,8412059.0,2.22
Greece,1963,69.44,Europe,8452617.0,2.23
Greece,1964,69.69,Europe,8492232.0,2.26
Greece,1965,69.91,Europe,8534252.0,2.29
Greece,1966,70.12,Europe,8580600.0,2.32
Greece,1967,70.34,Europe,8630672.0,2.35
Greece,1968,70.59,Europe,8682351.0,2.36
Greece,1969,70.88,Europe,8732308.0,2.37
Greece,1970,71.2,Europe,8778676.0,2.36
Greece,1971,71.53,Europe,8819206.0,2.36
Greece,1972,71.85,Europe,8856097.0,2.35
Greece,1973,72.13,Europe,8897126.0,2.35
Greece,1974,72.39,Europe,8952862.0,2.35
Greece,1975,72.62,Europe,9030080.0,2.34
Greece,1976,72.85,Europe,9132531.0,2.34
Greece,1977,73.1,Europe,9255749.0,2.32
Greece,1978,73.38,Europe,9388188.0,2.28
Greece,1979,73.68,Europe,9513594.0,2.24
Greece,1980,74.01,Europe,9620274.0,2.17
Greece,1981,74.33,Europe,9704947.0,2.09
Greece,1982,74.64,Europe,9771250.0,2.01
Greece,1983,74.94,Europe,9822999.0,1.91
Greece,1984,75.21,Europe,9866725.0,1.82
Greece,1985,75.47,Europe,9907831.0,1.73
Greece,1986,75.73,Europe,9945576.0,1.65
Greece,1987,76.01,Europe,9979755.0,1.58
Greece,1988,76.32,Europe,10017036.0,1.51
Greece,1989,76.66,Europe,10065859.0,1.46
Greece,1990,77.0,Europe,10131737.0,1.42
Greece,1991,77.1,Europe,10217782.0,1.39
Greece,1992,77.1,Europe,10321044.0,1.37
Greece,1993,77.5,Europe,10433351.0,1.35
Greece,1994,77.7,Europe,10542970.0,1.34
Greece,1995,77.8,Europe,10641169.0,1.32
Greece,1996,77.9,Europe,10725634.0,1.31
Greece,1997,78.1,Europe,10798190.0,1.29
Greece,1998,78.2,Europe,10859311.0,1.28
Greece,1999,78.3,Europe,10910741.0,1.27
Greece,2000,78.6,Europe,10954032.0,1.27
Greece,2001,78.9,Europe,10987715.0,1.27
Greece,2002,79.1,Europe,11011490.0,1.28
Greece,2003,79.3,Europe,11029587.0,1.3
Greece,2004,79.4,Europe,11047739.0,1.33
Greece,2005,79.6,Europe,11069662.0,1.36
Greece,2006,80.0,Europe,11098212.0,1.4
Greece,2007,79.8,Europe,11131302.0,1.43
Greece,2008,80.2,Europe,11161755.0,1.46
Greece,2009,80.2,Europe,11179425.0,1.48
Greece,2010,80.4,Europe,11177509.0,1.5
Greece,2011,80.5,Europe,11153047.0,1.51
Greece,2012,80.6,Europe,11109662.0,1.52
Greece,2013,81.0,Europe,11055164.0,1.53
Greece,2014,81.0,Europe,11000777.0,1.54
Greece,2015,81.0,Europe,10954617.0,1.55
Grenada,1951,55.81,North America,76626.0,5.36
Grenada,1952,56.39,North America,77135.0,5.69
Grenada,1953,56.97,North America,78103.0,5.97
Grenada,1954,57.52,North America,79432.0,6.22
Grenada,1955,58.07,North America,81028.0,6.43
Grenada,1956,58.61,North America,82797.0,6.59
Grenada,1957,59.12,North America,84647.0,6.71
Grenada,1958,59.63,North America,86495.0,6.78
Grenada,1959,60.11,North America,88256.0,6.79
Grenada,1960,60.59,North America,89861.0,6.74
Grenada,1961,61.05,North America,91260.0,6.63
Grenada,1962,61.49,North America,92424.0,6.44
Grenada,1963,61.93,North America,93354.0,6.2
Grenada,1964,62.35,North America,94066.0,5.91
Grenada,1965,62.76,North America,94579.0,5.6
Grenada,1966,63.16,North America,94878.0,5.3
Grenada,1967,63.54,North America,94962.0,5.04
Grenada,1968,63.91,North America,94875.0,4.84
Grenada,1969,64.27,North America,94682.0,4.69
Grenada,1970,64.62,North America,94430.0,4.6
Grenada,1971,64.97,North America,94180.0,4.56
Grenada,1972,65.29,North America,93937.0,4.54
Grenada,1973,65.62,North America,93629.0,4.51
Grenada,1974,65.92,North America,93151.0,4.48
Grenada,1975,66.22,North America,92453.0,4.44
Grenada,1976,66.52,North America,91435.0,4.39
Grenada,1977,66.79,North America,90187.0,4.34
Grenada,1978,67.07,North America,89070.0,4.3
Grenada,1979,67.33,North America,88571.0,4.27
Grenada,1980,67.6,North America,89004.0,4.25
Grenada,1981,67.86,North America,90575.0,4.24
Grenada,1982,68.1,North America,93091.0,4.24
Grenada,1983,68.35,North America,95981.0,4.25
Grenada,1984,68.59,North America,98440.0,4.24
Grenada,1985,68.83,North America,99907.0,4.23
Grenada,1986,69.06,North America,100146.0,4.2
Grenada,1987,69.28,North America,99381.0,4.15
Grenada,1988,69.5,North America,98063.0,4.07
Grenada,1989,69.7,North America,96871.0,3.97
Grenada,1990,69.9,North America,96286.0,3.84
Grenada,1991,70.2,North America,96455.0,3.7
Grenada,1992,70.2,North America,97201.0,3.55
Grenada,1993,70.0,North America,98302.0,3.4
Grenada,1994,70.4,North America,99403.0,3.25
Grenada,1995,70.7,North America,100253.0,3.12
Grenada,1996,70.8,North America,100796.0,2.99
Grenada,1997,70.8,North America,101125.0,2.87
Grenada,1998,70.6,North America,101302.0,2.76
Grenada,1999,70.6,North America,101441.0,2.67
Grenada,2000,70.5,North America,101620.0,2.58
Grenada,2001,70.3,North America,101849.0,2.51
Grenada,2002,70.2,North America,102100.0,2.46
Grenada,2003,70.2,North America,102371.0,2.41
Grenada,2004,69.3,North America,102657.0,2.37
Grenada,2005,70.3,North America,102951.0,2.34
Grenada,2006,70.5,North America,103259.0,2.32
Grenada,2007,70.7,North America,103587.0,2.3
Grenada,2008,70.8,North America,103934.0,2.28
Grenada,2009,70.9,North America,104298.0,2.26
Grenada,2010,71.0,North America,104677.0,2.24
Grenada,2011,71.0,North America,105070.0,2.22
Grenada,2012,71.1,North America,105476.0,2.19
Grenada,2013,71.2,North America,105902.0,2.17
Grenada,2014,71.4,North America,106349.0,2.15
Grenada,2015,71.5,North America,106825.0,2.13
Guatemala,1951,42.06,North America,3237922.0,7.18
Guatemala,1952,42.44,North America,3330548.0,7.05
Guatemala,1953,42.83,North America,3424050.0,6.93
Guatemala,1954,43.27,North America,3518608.0,6.83
Guatemala,1955,43.73,North America,3614477.0,6.75
Guatemala,1956,44.23,North America,3711995.0,6.68
Guatemala,1957,44.77,North America,3811577.0,6.63
Guatemala,1958,45.32,North America,3913698.0,6.59
Guatemala,1959,45.91,North America,4018870.0,6.56
Guatemala,1960,46.51,North America,4127555.0,6.53
Guatemala,1961,47.12,North America,4240084.0,6.51
Guatemala,1962,47.76,North America,4356579.0,6.49
Guatemala,1963,48.4,North America,4476923.0,6.46
Guatemala,1964,49.05,North America,4600846.0,6.43
Guatemala,1965,49.73,North America,4728203.0,6.4
Guatemala,1966,50.43,North America,4858880.0,6.36
Guatemala,1967,51.16,North America,4993104.0,6.32
Guatemala,1968,51.93,North America,5131461.0,6.29
Guatemala,1969,52.72,North America,5274726.0,6.26
Guatemala,1970,53.5,North America,5423384.0,6.24
Guatemala,1971,54.27,North America,5577824.0,6.22
Guatemala,1972,55.0,North America,5737720.0,6.21
Guatemala,1973,55.67,North America,5901980.0,6.2
Guatemala,1974,56.28,North America,6069077.0,6.2
Guatemala,1975,56.82,North America,6237963.0,6.2
Guatemala,1976,57.32,North America,6408029.0,6.2
Guatemala,1977,57.78,North America,6579710.0,6.2
Guatemala,1978,58.22,North America,6754258.0,6.2
Guatemala,1979,58.66,North America,6933492.0,6.2
Guatemala,1980,59.12,North America,7118628.0,6.18
Guatemala,1981,59.6,North America,7310397.0,6.15
